city,country,category,name,address,why_it_matters,associated_person_or_event,source_url
Miami,USA,History,D. A. Dorsey House,"250 NW 9th St, Miami, FL 33136, USA","This was the home of Dana Albert Dorsey, Miami’s first Black millionaire and a major philanthropist who helped shape Overtown’s early growth. The house is a rare surviving landmark of Black entrepreneurial history in early Miami.",D. A. Dorsey,https://en.wikipedia.org/wiki/D._A._Dorsey_House
Miami,USA,History,Bay of Pigs Museum & Library (Brigada 2506 museum),"1338 SW 8th St, Miami, FL 33135, USA","This museum preserves the history of the Brigade 2506 veterans and the Bay of Pigs invasion, an event that shaped Miami’s Cuban community and Cold War politics. It is a specific address tied to the people who participated in and commemorate the operation.",Brigade 2506 / Bay of Pigs invasion,https://en.wikipedia.org/wiki/Bay_of_Pigs_Museum
Miami,USA,History,"Miami City Cemetery (pioneer graves, including early mayors)","1800 NE 2nd Ave, Miami, FL 33132, USA","Miami City Cemetery contains graves of many of Miami’s earliest settlers and civic leaders, making it a concentrated primary site for local history. It is strongly associated with pioneer-era figures who governed and built the young city.",Early Miami pioneers and officials (including early mayors such as John Sewell),https://en.wikipedia.org/wiki/Miami_City_Cemetery
Miami,USA,History,Historic Hampton House,"4240 NW 27th Ave, Miami, FL 33142, USA","A landmark of the Civil Rights era in Miami, the Hampton House hosted leading Black entertainers and activists when segregation limited where they could stay. Its guest list and meetings connect the site directly to national civil-rights history.",Civil Rights era gatherings at Hampton House (including Dr. Martin Luther King Jr. and other leaders/performers),https://en.wikipedia.org/wiki/Hampton_House_(Miami)
Miami,USA,History,Miami-Dade County Courthouse,"73 W Flagler St, Miami, FL 33130, USA",,,https://en.wikipedia.org/wiki/Miami-Dade_County_Courthouse
Miami,USA,History,Miami City Hall (former Pan American Seaplane Terminal / Dinner Key Auditorium),"3500 Pan American Dr, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Miami_City_Hall
Miami,USA,History,Trinity Episcopal Cathedral (Miami),"464 NE 16th St, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/Trinity_Episcopal_Cathedral_(Miami)
Miami,USA,History,Miami Circle at Brickell Point,"401 Brickell Ave, Miami, FL 33131, USA",,,https://en.wikipedia.org/wiki/Miami_Circle
Miami,USA,History,Marjory Stoneman Douglas House,"3744 Stewart Ave, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Marjory_Stoneman_Douglas_House
Miami,USA,History,E.W.F. Stirrup House (home of early Black Bahamian Miami pioneer),"3242 Charles Ave, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/E._W._F._Stirrup_House
Miami,USA,History,Freedom Tower (Cuban Refugee Center processing site),"600 Biscayne Blvd, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/Freedom_Tower_(Miami)
Miami,USA,History,Coconut Grove Playhouse (historic theater institution),"3500 Main Hwy, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Coconut_Grove_Playhouse
Miami,USA,History,José Martí Park (Memorial Site),"351 SW 4th Ave, Miami, FL 33130, USA","This site memorializes José Martí, the leading figure of Cuban independence, reflecting Miami’s long-standing connections to Cuban political history and exile communities.",José Martí,https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_Park
Miami,USA,History,The Miami Herald (former headquarters at Herald Plaza),"1 Herald Plaza, Miami, FL 33132, USA",This longtime headquarters is closely associated with The Miami Herald’s historic role in documenting and shaping civic life; it is especially linked to the Knight era of American journalism.,John S. Knight / The Miami Herald,https://en.wikipedia.org/wiki/John_S._Knight
Miami,USA,History,Virginia Key Beach Park (historic segregated beach site),"4020 Virginia Beach Dr, Miami, FL 33149, USA","Established as the “Colored Only” beach during segregation, this site is tied to the Black community’s struggle for access to public amenities and the broader civil-rights history of Miami.",Segregation-era Black public beach history in Miami,https://en.wikipedia.org/wiki/Virginia_Key_Beach_Park
Miami,USA,History,Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, USA",Industrialist James Deering built Vizcaya as his winter estate; it became one of Miami’s defining historic residences and a symbol of early 20th-century South Florida wealth and development.,James Deering,https://en.wikipedia.org/wiki/Vizcaya_Museum_and_Gardens
Miami,USA,History,The Kampong (David Fairchild Tropical Garden),"4013 Douglas Rd, Miami, FL 33133, USA","This was the home and botanical grounds of plant explorer David Fairchild, a key figure in introducing many important crops and plants to the United States via South Florida.",David Fairchild,https://en.wikipedia.org/wiki/The_Kampong
Miami,USA,History,Casa Casuarina (former Versace Mansion),"1116 Ocean Dr, Miami Beach, FL 33139, USA",,,https://en.wikipedia.org/wiki/Casa_Casuarina
Miami,USA,History,Villa Paula,"5811 N Miami Ave, Miami, FL 33137",,Built in the 1920s as a private residence; later associated with Miami’s architectural/cultural history and community use,https://en.wikipedia.org/wiki/Villa_Paula
Miami,USA,Religion,St. Francis de Sales Catholic Church,"6280 SW 35th St, Miami, FL 33155, USA","A parish dedicated to St. Francis de Sales, a major Catholic saint known for pastoral writing and spiritual direction, anchoring local devotion around his teachings.",St. Francis de Sales,
Miami,USA,Religion,St. Catherine of Siena Catholic Church,"9200 SW 107th Ave, Miami, FL 33176, USA",Dedicated to St. Catherine of Siena—Doctor of the Church and influential spiritual writer—this parish reflects her prominence in Catholic devotional and intellectual tradition.,St. Catherine of Siena,
Miami,USA,Religion,Temple Emanu-El (Miami Beach),"1701 Washington Ave, Miami Beach, FL 33139, USA","This historic congregation is strongly associated with Rabbi Irving Lehrman, an influential rabbi and public voice for Jewish religious and communal life in South Florida.",Rabbi Irving Lehrman,"https://en.wikipedia.org/wiki/Temple_Emanu-El_(Miami_Beach,_Florida)"
Miami,USA,Religion,St. Michael the Archangel Catholic Church,"2987 W Flagler St, Miami, FL 33135, USA","This parish is dedicated to St. Michael, one of the most prominent angelic figures in Christianity; the church functions as a local landmark for devotion centered on his role as protector and leader of heavenly hosts.",St. Michael the Archangel,
Miami,USA,Religion,St. Hugh Catholic Church,"3460 Royal Rd, Miami, FL 33133, USA","This church is dedicated to St. Hugh of Lincoln, connecting a Miami congregation to a significant medieval bishop remembered for reform and pastoral leadership.",St. Hugh of Lincoln,
Miami,USA,Religion,First Presbyterian Church of Miami,"609 Brickell Ave, Miami, FL 33131, USA",,,
Miami,USA,Religion,Islamic Center of Greater Miami (Masjid),"4310 SW 16th St, Miami, FL 33134, USA",,,https://www.icgm.org/
Miami,USA,Religion,Congregation Shearith Israel (Sephardic synagogue),"95 SW 17th Rd, Miami, FL 33129, USA",,,
Miami,USA,Religion,Cathedral of Saint Mary (Roman Catholic; Archdiocese of Miami seat),"7525 NW 2nd Ave, Miami, FL 33150, USA",,,https://en.wikipedia.org/wiki/Cathedral_of_Saint_Mary_(Miami)
Miami,USA,Religion,Sacred Heart Church (Catholic parish),"200 SE 1st St, Miami, FL 33131, USA",,,https://en.wikipedia.org/wiki/Sacred_Heart_Church_(Miami)
Miami,USA,Religion,First Presbyterian Church of Miami — historic downtown/Brickell congregation,609 Brickell Ave,,,https://www.firstpresmiami.org/
Miami,USA,Religion,Annunciation Greek Orthodox Cathedral — major Orthodox cathedral in Brickell,2050 Brickell Ave,,,https://www.annunciationmiami.org/
Miami,USA,Religion,Gesu Catholic Church (Archdiocese of Miami) — historic downtown parish,118 NE 2nd St,,,"https://en.wikipedia.org/wiki/Gesu_Church_(Miami,_Florida)"
Miami,USA,Religion,Trinity Episcopal Cathedral — Diocese of Southeast Florida cathedral church,464 NE 16th St,,,https://en.wikipedia.org/wiki/Trinity_Episcopal_Cathedral_(Miami)
Miami,USA,Religion,St. Raymond of Peñafort Catholic Church — parish tied to West Flagler community,3475 SW 17th St,,,https://www.straymond.org/
Miami,USA,Religion,Notre Dame d’Haïti Catholic Church,"110 NE 62nd St, Miami, FL 33138, USA","A major Haitian Catholic parish in Miami, strongly associated with Fr. Gérard Jean-Juste, a prominent priest and human-rights advocate who served the Haitian community from this church.",Fr. Gérard Jean-Juste,https://en.wikipedia.org/wiki/G%C3%A9rard_Jean-Juste
Miami,USA,Religion,St. Brendan Catholic Church,"8725 SW 32nd St, Miami, FL 33165, USA",A large Miami parish associated with clergy and lay leaders who built one of the city’s major Catholic communities in the southwest neighborhoods.,Miami parish-building era clergy and laity (mid-to-late 20th century),
Miami,USA,Religion,Temple Israel of Greater Miami,"137 NE 19th St, Miami, FL 33132, USA","A major Reform congregation in Miami whose identity was shaped for decades by Rabbi Joseph R. Narot, a prominent Florida rabbi and community voice.",Rabbi Joseph R. Narot,https://en.wikipedia.org/wiki/Joseph_Narot
Miami,USA,Religion,St. Agnes Episcopal Church,"1750 NW 3rd Ave, Miami, FL 33136, USA","This historic Overtown parish is associated with Rev. Theodore R. Gibson, an influential Black Episcopal priest and civic leader in early Miami history.",Rev. Theodore R. Gibson,https://en.wikipedia.org/wiki/Theodore_Gibson
Miami,USA,Religion,Greater Bethel AME Church (Overtown),"245 NW 8th St, Miami, FL 33136, USA",A historic African Methodist Episcopal congregation associated with generations of AME pastors who anchored religious and civic life in Overtown.,African Methodist Episcopal Church leadership in Miami (historic Overtown pastors),
Miami,USA,Pop Culture,Eden Roc Miami Beach,"4525 Collins Ave, Miami Beach, FL 33140, USA","A major mid-century celebrity hotel frequently tied to entertainment history, publicity photography, and pop-culture depictions of Miami Beach glamour.",Marilyn Monroe (celebrity association at Eden Roc-era Miami Beach),https://en.wikipedia.org/wiki/Eden_Roc_Miami_Beach
Miami,USA,Pop Culture,Univision Communications (corporate headquarters),"8551 NW 30th Terrace, Doral, FL 33122, USA","This address anchors one of the most influential Spanish-language media companies in the U.S., tied to countless pop-culture broadcasts, music shows, and entertainment coverage.",Univision (Spanish-language pop-culture broadcasting),https://en.wikipedia.org/wiki/Univision
Miami,USA,Pop Culture,Miami Seaquarium (TV’s “Flipper” location),"4400 Rickenbacker Cswy, Key Biscayne, FL 33149, USA","The marine park is strongly associated with the classic TV series “Flipper,” embedding this address in American television pop culture.",TV series “Flipper”,https://en.wikipedia.org/wiki/Miami_Seaquarium
Miami,USA,Pop Culture,"Miami Design District – Institute of Contemporary Art, Miami (ICA Miami)","61 NE 41st St, Miami, FL 33137, USA","A key contemporary-art address in Miami’s cultural circuit, closely tied to artists whose celebrity status and media presence shape modern pop culture.",Contemporary-art exhibitions shaping pop-culture media coverage (ICA Miami),"https://en.wikipedia.org/wiki/Institute_of_Contemporary_Art,_Miami"
Miami,USA,Pop Culture,CriterIA Recording Studios (formerly Criteria Studios),"1755 NE 149th St, North Miami, FL 33181, USA","A cornerstone studio for major pop/rock recordings, strongly tied to the Bee Gees’ Miami-era work and the broader ‘Miami sound’ heard on globally famous albums.",Bee Gees (recording sessions at Criteria),https://en.wikipedia.org/wiki/Criteria_Studios
Miami,USA,Pop Culture,Ball & Chain,"1513 SW 8th St, Miami, FL 33135, USA","A storied live-music venue associated with Latin music nightlife and celebrity performances, reinforcing Calle Ocho’s place in popular culture.",Latin music venue history and high-profile performances,https://en.wikipedia.org/wiki/Ball_%26_Chain
Miami,USA,Pop Culture,Villa Casa Casuarina (formerly the Versace Mansion),"1116 Ocean Dr, Miami Beach, FL 33139, USA","Fashion designer Gianni Versace lived here in the 1990s, and the house became a global pop-culture symbol after his 1997 murder on its steps.",Gianni Versace,https://en.wikipedia.org/wiki/Casa_Casuarina
Miami,USA,Pop Culture,Bayfront Park Amphitheater,"301 Biscayne Blvd, Miami, FL 33132, USA",A central outdoor stage for large public concerts and televised events that feed Miami’s pop-cultural identity as an entertainment city.,Major concerts and public entertainment events in downtown Miami,https://en.wikipedia.org/wiki/Bayfront_Park
Miami,USA,Pop Culture,Miami Marine Stadium,"3501 Rickenbacker Cswy, Miami, FL 33149, USA","A distinctive modernist venue that became a recognizable pop-culture set piece through concerts and film/TV appearances, reinforcing Miami’s on-screen aesthetic.",Notable concerts and on-screen appearances (Miami as a film/TV setting),https://en.wikipedia.org/wiki/Miami_Marine_Stadium
Miami,USA,Pop Culture,Miami-Dade County Courthouse,"73 W Flagler St, Miami, FL 33130, USA",A prominent downtown courthouse that has served as a recurring real-world and on-screen justice setting in Miami’s film/TV ecosystem.,Film/TV productions and Miami crime-drama iconography,https://en.wikipedia.org/wiki/Miami-Dade_County_Courthouse
Miami,USA,Pop Culture,Biltmore Hotel (frequent film/TV location),"1200 Anastasia Ave, Coral Gables, FL 33134, USA",,,"https://en.wikipedia.org/wiki/Biltmore_Hotel_(Coral_Gables,_Florida)"
Miami,USA,Pop Culture,Churchill's Pub (historic live-music venue),"5501 NE 2nd Ave, Miami, FL 33137, USA",,,https://en.wikipedia.org/wiki/Churchill%27s_Pub
Miami,USA,Pop Culture,Coconut Grove Playhouse,"3500 Main Hwy, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Coconut_Grove_Playhouse
Miami,USA,Pop Culture,Miami City Hall (formerly Dinner Key Auditorium; site of Beatles 1964 concert),"3500 Pan American Dr, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Miami_City_Hall
Miami,USA,Pop Culture,Hotel Mutiny (Coconut Grove; Miami Vice-era hotspot),"2951 S Bayshore Dr, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Mutiny_Hotel
Miami,USA,Pop Culture,South Florida PBS (WPBT / WXEL) – Miami studios,"1492 SW 67th Ave, Miami, FL 33144, USA",,,https://en.wikipedia.org/wiki/WPBT
Miami,USA,Pop Culture,Club Space (nightclub),"34 NE 11th St, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/Club_Space
Miami,USA,Pop Culture,Cameo Nightclub (historic club venue),"1445 Washington Ave, Miami Beach, FL 33139, USA",,,https://en.wikipedia.org/wiki/Cameo_Theater
Miami,USA,Pop Culture,Miami Beach Convention Center (major concert and pop-culture event site),"1901 Convention Center Dr, Miami Beach, FL 33139, USA",,,https://en.wikipedia.org/wiki/Miami_Beach_Convention_Center
Miami,USA,Pop Culture,Little Haiti Cultural Complex,"212 NE 59th Terrace, Miami, FL 33137, USA",,,https://en.wikipedia.org/wiki/Little_Haiti
Miami,USA,Institutions,Wilkie D. Ferguson Jr. United States Courthouse,"400 N Miami Ave, Miami, FL 33128, USA",,,https://en.wikipedia.org/wiki/Wilkie_D._Ferguson_Jr._United_States_Courthouse
Miami,USA,Institutions,Miami Jai-Alai Fronton,"3500 NW 37th Ave, Miami, FL 33142, USA",,,https://en.wikipedia.org/wiki/Miami_Jai_Alai
Miami,USA,Institutions,Coconut Grove Playhouse,"3500 Main Hwy, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Coconut_Grove_Playhouse
Miami,USA,Institutions,Miami City Cemetery,"1800 NE 2nd Ave, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/Miami_City_Cemetery
Miami,USA,Institutions,Miami Women’s Club,"1737 N Bayshore Dr, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/Miami_Women%27s_Club
Miami,USA,Institutions,University of Miami Leonard M. Miller School of Medicine,"1600 NW 10th Ave, Miami, FL 33136, USA",,,https://en.wikipedia.org/wiki/University_of_Miami_Miller_School_of_Medicine
Miami,USA,Institutions,Miami-Dade County Courthouse,"73 W Flagler St, Miami, FL 33130, USA",,,https://en.wikipedia.org/wiki/Miami-Dade_County_Courthouse
Miami,USA,Institutions,Mount Zion Baptist Church,"301 NW 9th St, Miami, FL 33136, USA",,,https://en.wikipedia.org/wiki/Mount_Zion_Baptist_Church_(Miami)
Miami,USA,Institutions,Miami Fire-Rescue Department Headquarters (Station 1),"444 SW 2nd Ave, Miami, FL 33130, USA",,,https://www.miamigov.com/Government/Departments/Fire-Rescue
Miami,USA,Institutions,City of Miami City Hall,"3500 Pan American Dr, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/Miami_City_Hall
Miami,USA,Institutions,The Wolfsonian–FIU,"1001 Washington Ave, Miami Beach, FL 33139, USA","Founded from the collection of Mitchell Wolfson Jr., The Wolfsonian is a museum and research institution centered on design, propaganda, and modern history.",Mitchell Wolfson Jr.,https://en.wikipedia.org/wiki/The_Wolfsonian%E2%80%93Florida_International_University
Miami,USA,Institutions,The Bass Museum of Art,"2100 Collins Ave, Miami Beach, FL 33139, USA","The museum is named for John and Johanna Bass, whose philanthropy and collection support helped establish a major contemporary art institution in Miami Beach.",John Bass and Johanna Bass,https://en.wikipedia.org/wiki/The_Bass_(museum)
Miami,USA,Institutions,Holocaust Memorial Miami Beach,"1933-1945 Meridian Ave, Miami Beach, FL 33139, USA","The memorial was designed by sculptor Kenneth Treister and commissioned by the Holocaust Memorial Committee, making it a major civic institution of remembrance in Miami Beach.",Kenneth Treister,https://en.wikipedia.org/wiki/Holocaust_Memorial_Miami_Beach
Miami,USA,Institutions,Knight Foundation (Miami office),"2850 Tigertail Ave, Suite 600, Miami, FL 33133, USA",The John S. and James L. Knight Foundation is rooted in the Knight family’s publishing history and is a major philanthropic institution supporting arts and civic innovation in Miami.,John S. Knight and James L. Knight,https://knightfoundation.org/contact/
Miami,USA,Institutions,Freedom Tower (Miami Dade College),"600 Biscayne Blvd, Miami, FL 33132, USA","The Freedom Tower served as the Cuban Refugee Center in the 1960s, processing and assisting Cuban exiles; it remains a powerful symbol tied to that migration history.",Cuban Refugee Center / Cuban exiles (1962–1974),https://en.wikipedia.org/wiki/Freedom_Tower_(Miami)
Miami,USA,Institutions,Lawson E. Thomas Courthouse Center,"175 NW 1st Ave, Miami, FL 33128, USA","County courthouse named for Lawson E. Thomas, a prominent civic leader whose advocacy helped reshape public life and representation in Miami-Dade.",Lawson E. Thomas,https://en.wikipedia.org/wiki/Lawson_E._Thomas
Miami,USA,Institutions,The Kampong (National Tropical Botanical Garden site),"4013 Douglas Rd, Miami, FL 33133, USA","Historic tropical garden and research site closely tied to pioneering plant explorer David Fairchild, who developed and lived on the property.",David Fairchild,https://en.wikipedia.org/wiki/The_Kampong
Miami,USA,Institutions,Vizcaya Museum and Gardens,"3251 S Miami Ave, Miami, FL 33129, USA","Former bayfront estate of industrialist James Deering that became a major museum; the site preserves Deering’s vision and patronage of art, architecture, and landscape design.",James Deering,https://en.wikipedia.org/wiki/Vizcaya_Museum_and_Gardens
Miami,USA,Institutions,"Rosenstiel School of Marine, Atmospheric, and Earth Science (University of Miami)","4600 Rickenbacker Cswy, Miami, FL 33149, USA","Major marine and atmospheric research school named after benefactor George Rosenstiel, reflecting his support of ocean science and education in Miami.",George Rosenstiel,"https://en.wikipedia.org/wiki/Rosenstiel_School_of_Marine,_Atmospheric,_and_Earth_Science"
Miami,USA,Institutions,National Hurricane Center (NOAA/NWS),"11691 SW 17th St, Miami, FL 33165, USA",,"NOAA’s National Hurricane Center; operational forecasting and public warnings for major Atlantic hurricanes (e.g., Hurricane Andrew, 1992).",https://www.nhc.noaa.gov/aboutnhc.shtml
Miami,USA,Science & Technology,NOAA Atlantic Oceanographic and Meteorological Laboratory (AOML),"4301 Rickenbacker Causeway, Miami, FL 33149",,"NOAA ocean and atmosphere research; includes major hurricane, ocean observing, and climate programs based on Virginia Key",https://www.aoml.noaa.gov/
Miami,USA,Science & Technology,Florida Power & Light (FPL) Turkey Point Nuclear Generating Station,"9760 SW 344th St, Florida City, FL 33035",,Nuclear power generation and associated engineering operations in Miami-Dade County,https://en.wikipedia.org/wiki/Turkey_Point_Nuclear_Generating_Station
Miami,USA,Science & Technology,University of Miami Hospital & Clinics,"1400 NW 12th Ave, Miami, FL 33136",,"Academic hospital supporting University of Miami medical innovation, clinical research, and specialty programs",https://en.wikipedia.org/wiki/University_of_Miami_Hospital
Miami,USA,Science & Technology,Bascom Palmer Eye Institute,"900 NW 17th St, Miami, FL 33136",,Ophthalmology research and advanced clinical care institute (University of Miami) with major vision science programs,https://en.wikipedia.org/wiki/Bascom_Palmer_Eye_Institute
Miami,USA,Science & Technology,Nicklaus Children's Hospital (Research/Academic Pediatric Programs),"3100 SW 62nd Ave, Miami, FL 33155",,Pediatric specialty care site with research activity and advanced medical technology programs,https://en.wikipedia.org/wiki/Nicklaus_Children%27s_Hospital
Miami,USA,Science & Technology,The Kampong (historic home and tropical plant research site associated with David Fairchild),"4013 Douglas Rd, Miami, FL 33133, USA",,,https://en.wikipedia.org/wiki/The_Kampong
Miami,USA,Science & Technology,Cape Florida Lighthouse (navigation technology landmark),"1200 Crandon Blvd, Key Biscayne, FL 33149, USA",,,https://en.wikipedia.org/wiki/Cape_Florida_Lighthouse
Miami,USA,Science & Technology,Miami-Dade County Mosquito Control Division (public health and vector-control science operations),"8900 NW 58th St, Miami, FL 33166, USA",,,
Miami,USA,Science & Technology,National Hurricane Center (NOAA) — where U.S. hurricane forecasting and warnings are coordinated,"11691 SW 17th St, Miami, FL 33165, USA",,,https://www.nhc.noaa.gov/aboutnhc.shtml
Miami,USA,Science & Technology,Lois Pope LIFE Center — The Miami Project to Cure Paralysis (University of Miami research center),"1095 NW 14th Terrace, Miami, FL 33136, USA",,,https://en.wikipedia.org/wiki/The_Miami_Project_to_Cure_Paralysis
Miami,USA,Science & Technology,John P. Hussman Institute for Human Genomics (University of Miami),"1501 NW 10th Ave, Miami, FL 33136, USA","Genomics research institute named for John P. Hussman, whose engineering/finance background and philanthropy are directly tied to building capacity for human-genome science in Miami.",John P. Hussman,https://en.wikipedia.org/wiki/John_W._Hussman
Miami,USA,Science & Technology,Florida International University – Applied Research Center (ARC),"11200 SW 8th St, Miami, FL 33199, USA","FIU research hub associated with engineer and academic leader Dr. John L. Volakis, known for antenna/electromagnetics research and major R&D program leadership in Miami.",Dr. John L. Volakis,https://en.wikipedia.org/wiki/John_Volakis
Miami,USA,Science & Technology,Miami City Cemetery (scientific/medical community burials and memorials),"1800 NE 2nd Ave, Miami, FL 33132, USA","Historic cemetery where members of Miami’s early medical and technical community are memorialized, offering precise, place-based context for the city’s developing public health and applied science history.",Early Miami physicians/engineers memorialized at Miami City Cemetery,https://en.wikipedia.org/wiki/Miami_City_Cemetery
Miami,USA,Science & Technology,Miami-Dade Water and Sewer Department (WASD) – Headquarters,"3071 SW 38th Ave, Miami, FL 33146, USA","Major municipal engineering and water-technology workplace tied to large-scale infrastructure, water quality science, and resilience planning central to Miami’s environmental tech challenges.",Miami-Dade WASD (public-works engineering and water-technology programs),https://www.miamidade.gov/global/water/home.page
Miami,USA,Science & Technology,NOAA Aircraft Operations Center (MacDill—Miami base at Opa-locka Executive Airport),"14250 NW 20th Ave, Opa-locka, FL 33054, USA",Base supporting NOAA “Hurricane Hunter” missions; closely tied to the operational legacy of hurricane researcher and reconnaissance advocate Dr. Robert Simpson (of the Saffir–Simpson scale) through storm science enabled by such flights.,Dr. Robert Simpson,https://en.wikipedia.org/wiki/NOAA_Aircraft_Operations_Center
Miami,USA,Science & Technology,Baptist Health Miami Cancer Institute,"8900 N Kendall Drive, Miami, FL 33176",,,https://baptisthealth.net/locations/hospitals/miami-cancer-institute
Miami,USA,Science & Technology,NOAA/NMFS Southeast Fisheries Science Center (SEFSC) – Miami Laboratory,"75 Virginia Beach Drive, Miami, FL 33149",,,https://www.fisheries.noaa.gov/about/southeast-fisheries-science-center
Miami,USA,Science & Technology,Florida Department of Health – Bureau of Public Health Laboratories (Miami),"1325 NW 14th Avenue, Miami, FL 33125",,,https://www.floridahealth.gov/programs-and-services/public-health-laboratories/index.html
Miami,USA,Science & Technology,CIC Miami (Cambridge Innovation Center),"1951 NW 7th Avenue, Miami, FL 33136",,,https://cic.com/miami/
Miami,USA,Science & Technology,The LAB Miami,"400 NW 26th Street, Miami, FL 33127",,,https://thelabmiami.com/
Miami,USA,Politics & Social Movements,Juan Pablo Duarte Memorial Park,"1900 SW 2nd Ave, Miami, FL 33129, USA","Memorial park dedicated to Duarte, anchoring Dominican civic and political identity in Miami and serving as a focal point for diaspora commemorations and community gatherings.",Juan Pablo Duarte,https://en.wikipedia.org/wiki/Juan_Pablo_Duarte
Miami,USA,Politics & Social Movements,Miami City Hall,"3500 Pan American Dr, Miami, FL 33133, USA","Seat of government where major city decisions and reform agendas were advanced, including the mayoral tenure of Maurice Ferré, a defining figure in modern Miami politics.",Maurice Ferré,https://en.wikipedia.org/wiki/Maurice_Ferr%C3%A9
Miami,USA,Politics & Social Movements,Woodlawn Park Cemetery (Janet Reno burial),"3260 SW 8th St, Miami, FL 33135, USA","Final resting place of Janet Reno, the Miami-raised public servant who became the first woman U.S. Attorney General and a major national political figure.",Janet Reno,https://en.wikipedia.org/wiki/Janet_Reno
Miami,USA,Politics & Social Movements,Hampton House (Historic Hampton House Hotel),"4240 NW 27th Ave, Miami, FL 33142, USA",A key gathering place during segregation where major civil rights figures met and stayed while organizing and speaking in Miami’s Black community.,Martin Luther King Jr. (and other civil rights leaders),https://en.wikipedia.org/wiki/Historic_Hampton_House
Miami,USA,Politics & Social Movements,Alice Wainwright Park,"2845 Brickell Ave, Miami, FL 33129, USA","Named for peace activist Alice C. Wainwright, reflecting Miami’s commemoration of antiwar and social-justice advocacy through a site directly tied to her legacy.",Alice C. Wainwright,https://en.wikipedia.org/wiki/Alice_C._Wainwright
Miami,USA,Politics & Social Movements,Miami-Dade County Courthouse (major civic/political trials and public protests),"73 W Flagler St, Miami, FL 33130, USA",,,https://en.wikipedia.org/wiki/Dade_County_Courthouse
Miami,USA,Politics & Social Movements,Mt. Zion Baptist Church (historic Black church tied to civil-rights-era organizing in Overtown),"301 NW 3rd Ave, Miami, FL 33128, USA",,,https://en.wikipedia.org/wiki/Mount_Zion_Baptist_Church_(Miami)
Miami,USA,Politics & Social Movements,Wilkie D. Ferguson Jr. U.S. Courthouse (named for civil-rights attorney/judge; federal civil and voting-rights litigation),"400 N Miami Ave, Miami, FL 33128, USA",,,https://en.wikipedia.org/wiki/Wilkie_D._Ferguson_Jr._United_States_Courthouse
Miami,USA,Politics & Social Movements,"Freedom Tower (Cuban exile reception and assistance center, 1960s)","600 Biscayne Blvd, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/Freedom_Tower_(Miami)
Miami,USA,Politics & Social Movements,PortMiami (site of recurring demonstrations and political actions related to Cuba/Haiti/immigration and foreign policy),"1015 N America Way, Miami, FL 33132, USA",,,https://en.wikipedia.org/wiki/PortMiami
Miami,USA,Politics & Social Movements,Power U Center for Social Change (Miami-based community organizing),"1801 NW 54th St, Miami, FL 33142",,,https://poweru.org/contact/
Miami,USA,Politics & Social Movements,Liberty City uprising/1980 Miami riots epicenter (approx. location),"NW 62nd St & NW 15th Ave, Miami, FL 33147",,,https://en.wikipedia.org/wiki/1980_Miami_riots
Miami,USA,Politics & Social Movements,Stephen P. Clark Government Center (Miami-Dade County Commission Chambers),"111 NW 1st St, Miami, FL 33128",,,https://en.wikipedia.org/wiki/Stephen_P._Clark_Government_Center
Miami,USA,Politics & Social Movements,Sant La Haitian Neighborhood Center (Downtown Miami office),"500 NE 2nd Ave, Miami, FL 33132",,,https://santla.org/contact/
Miami,USA,Politics & Social Movements,Marjory Stoneman Douglas House (Coconut Grove),"3744 Stewart Ave, Miami, FL 33133",,,https://en.wikipedia.org/wiki/Marjory_Stoneman_Douglas_House
New Orleans,USA,Sports,Fair Grounds Race Course & Slots (signature workplace venue for New Orleans horse racing figures),"1751 Gentilly Blvd, New Orleans, LA 70119, USA","As one of America’s oldest racetracks, the Fair Grounds is closely tied to generations of jockeys, trainers, and owners who made New Orleans a major Thoroughbred racing center.",New Orleans horse racing (Fair Grounds historic events),https://en.wikipedia.org/wiki/Fair_Grounds_Race_Course
New Orleans,USA,Sports,"Smoothie King Center (workplace of Zion Williamson, New Orleans Pelicans forward)","1501 Dave Dixon Dr, New Orleans, LA 70113, USA",Zion Williamson plays his NBA home games here and has been one of the franchise’s most prominent modern-era stars.,Zion Williamson,https://en.wikipedia.org/wiki/Smoothie_King_Center
